Early Career, Software Engineer (2026)	2026-02-01	https://jobright.ai/jobs/info/68d1bb228c62e63bc7fcf29d?utm_source=1100&utm_campaign=Software Engineering	On Site	San Francisco, CA • New York, NY	Figma	$155,000-$155,000 /yr	1001-5000	Collaboration, Developer Tools	"1. Solid technical knowledge of CS fundamentals and data structures
2. Have experience writing clean code in at least one general-purpose language (e.g. C++, JavaScript, Python, Java, etc.)
3. Have worked on projects through school, work, or personal exploration that required solving technical problems
4. Are excited to explore how systems are designed and operate, from infrastructure to UI
5. Communicate well, ask great questions, and enjoy collaborating with others
..."	not sure	
Associate Software Engineer	2026-02-01	https://jobright.ai/jobs/info/698008fbabff4c399a9ec0a5?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Durham, NC	Toshiba Global Commerce Solutions	$65K-$75K /yr	1001-5000	Hardware, Information Services	"1. Bachelor’s degree in Computer Science or closely related field
2. Demonstrated proficiency using AI-driven tools to resolve software defects
3. Strong understanding of core software concepts (APIs, data flow, debugging fundamentals)
4. High attention to detail and a strong sense of software quality
5. Ability to follow structured processes and validate outcomes rigorously"	no	
Software Test Engineer	2026-02-01	https://jobright.ai/jobs/info/69801cb4abff4c399a9ece09?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Eden Prairie, MN
Shakopee, MN
6021 Innovation Boulevard, Shakopee, MN, 55379, US"	Emerson	$80000-$80000 /yr	10000+	Electronics, Industrial Automation	"1. Bachelor's degree in Engineering or Science
2. Zero (0) years of applicable experience
3. Legal authorization to work in the United States"	no	yes
Manufacturing Software Engineer	2026-02-01	https://jobright.ai/jobs/info/6980199babff4c399a9ecdd8?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Chanhassen, MN
8200 Market Boulevard, Chanhassen, MN, 55317, US"	Emerson	$80000-$80000 /yr	10000+	Electronics, Industrial Automation	"1. Bachelor's degree in Computer Science or Computer Engineering
2. Zero (0) years of applicable experience
3. Legal authorization to work in the United States"	no	yes
Full Stack Software Engineer	2026-02-01	https://jobright.ai/jobs/info/6980198f7f40342e15d8da7c?utm_source=1100&utm_campaign=Software Engineering	Remote	Canada	Atlassian	CAD117900-CAD153925 /yr	10000+	Collaboration, Enterprise Software	"1. 1- 3+ years experience with JavaScript/TypeScript and supporting libraries (ex. ES6, React, Node)
2. Bachelor's or Master's degree with a preference for Computer Science degree
3. Experience performing platform integrations using REST
4. A background in working with GIT in a collaborative team setting
5. Familiarity writing cross-browser compliant HTML & Sass/CSS
..."	not sure	
Cybersecurity Engineer	2026-02-01	https://jobright.ai/jobs/info/69801922abff4c399a9ecdb6?utm_source=1100&utm_campaign=Software Engineering	On Site	"Multi Location
Shakopee, MN
6021 Innovation Boulevard, Shakopee, MN, 55379, US"	Emerson	$80000-$80000 /yr	10000+	Electronics, Industrial Automation	"1. Bachelor's of Science Degree in Engineering, Cybersecurity, or Related degree
2. Zero (0) years of related experience
3. Legal authorization to work in the United States"	no	yes
Full Stack Engineer - Upgrade Services	2026-02-01	https://jobright.ai/jobs/info/6959cc58aa05c26e7ab37ac4?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Buffalo, NY	Odoo	$75K-$115K /yr	5001-10000	CRM, Enterprise Resource Planning (ERP)	"1. Proficient with object-oriented programming languages
2. Understanding of relational databases
3. Ability to learn and evolve quickly
4. Curious and eager to learn
5. Great communicator"	no	
2026 Full-time - Software Engineer I - Integration & Test - Onsite (MA)	2026-02-01	https://jobright.ai/jobs/info/69800315ce48107c05442f12?utm_source=1100&utm_campaign=Software Engineering	On Site	Tewksbury, MA	Raytheon	$57K-$109K /yr	501-1000	Intellectual Property, Internet	"1. Bachelor’s degree in computer science, Software Engineering, Electrical Engineering, or a related STEM field.
2. This position requires 12 months or less of professional experience (excluding internships).
3. Experience with software programming languages such as C++, C, or Python (academic or professional).
4. Familiarity with software testing methodologies and tools.
5. The ability to obtain and maintain a U.S. government issued security clearance is required. U.S. citizenship is required, as only U.S. citizens are eligible for a security clearance."	no	yes
Member of Technical Staff – AI/ML	2026-02-01	https://jobright.ai/jobs/info/6980024e7f40342e15d8ca35?utm_source=1100&utm_campaign=Software Engineering	On Site	San Francisco, CA, US	CloudCruise	$150000-$250000 /yr	1-10	Artificial Intelligence (AI), Data Management	"1. US citizen/visa only
2. Experience: Any (new grads ok)
3. Design and improve our two-agent system (workflow builder, maintenance) that creates and repairs automations through tool-calling with 15+ browser automation primitives
4. Fine-tune VLMs to improve accuracy and reduce reliance on API calls
5. Build evaluation frameworks that measure agent reliability and catch regressions before customers do
..."	no	
Member of Technical Staff – Infrastructure	2026-02-01	https://jobright.ai/jobs/info/698000b1abff4c399a9ebad8?utm_source=1100&utm_campaign=Software Engineering	On Site	San Francisco, CA, US	CloudCruise	$150000-$250000 /yr	1-10	Artificial Intelligence (AI), Data Management	"1. US citizen/visa only
2. Experience: Any (new grads ok)
3. You've built distributed systems that handle real scale – worker orchestration, job queues, leader election
4. You're fluent in Redis as more than a cache: pub/sub, distributed locks, state management
5. You've operated production AWS infrastructure (EC2, Lambda, SSM) and understand the cost/reliability tradeoffs
..."	no	
Software Engineer 0	2026-02-01	https://jobright.ai/jobs/info/6897de3a8c6d6b4426793352?utm_source=1100&utm_campaign=Software Engineering	On Site	Annapolis Junction, MD	Accenture Federal Services	$84700-$149000 /yr	10000+	Consulting, Finance	"1. 1+ years of experience in any of the following: JAVA, EJBs, Struts, Hibernate, JavaScript JSP, servlet programming, J2EE, enterprise web application design and development, REST-ful applications, Apache Tomcat web server, XML (JAXP 1.1), Interface Control Documents (ICDs)
2. 1+ years of experience programming on Linux platforms
3. BS in Computer Science or related technical discipline, or an additional 4 years of relevant software engineering experience, in lieu of a degree
4. Active TS/SCI with Polygraph level clearance"	no	
Database Administrator	2026-02-01	https://jobright.ai/jobs/info/6980d23dabff4c399a9f90cb?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Newton Centre, MA	Bright Horizons	$69K-$105K /yr	10000+	E-Learning, EdTech	"1. Vocational or technical education
2. 1-3 years of experience in database administration
3. Exposure to Windows Server environments"	no	
.Net Web Application Developer	2026-02-01	https://jobright.ai/jobs/info/698138f67f40342e15da2b39?utm_source=1100&utm_campaign=Software Engineering	Hybrid	Madison, WI	State of Wisconsin	$65K-$73K /yr	10000+	Association, Non Profit	"1. Full stack web application development using modern design patterns and development tools (such as Microsoft web application tools or similar).
2. Relational database design and development (such as SQL Server or Oracle).
3. HTML, CSS, JavaScript, jQuery/bootstrap or a similar framework."	no	
ARMENIAN (WESTERN) TESTING EVALUATOR	2026-02-01	https://jobright.ai/jobs/info/69811d19abff4c399a9fee95?utm_source=1100&utm_campaign=Software Engineering	Remote	United States	ALTA Language Services, Inc.	$9-$30 /yr	101-250	Education, Information Technology	"1. Strong oral and written communication skills in the target language (target language appears in job title)
2. Excellent interpersonal skills
3. Accuracy and attention to detail
4. Technical communication
5. Professionalism
..."	no	
Machine Learning Data Engineer	2026-02-01	https://jobright.ai/jobs/info/6980d5fd7f40342e15d99c9b?utm_source=1100&utm_campaign=Software Engineering	Hybrid	New York City	Oden Technologies	$120000-$190000 /yr	11-50	Artificial Intelligence (AI), Industrial Automation	"1. 1-3 years professional experience as an ML Engineer/Data Engineer and advanced degrees (M.S. or PhD. in Machine Learning, Distributed Systems, Computer Science with ML/AI focus, or related fields)
2. Proficient with distributed data processing systems e.g. Apache Beam/Dataflow, Apache Spark
3. Proficient with ML workflows and tools - including open source tools like MLFlow, cloud platforms like Vertex or Sagemaker
4. Proficient with Python, including most common ML and Optimization libraries
5. Experience with SQL and GCP is a plus.
..."	not sure	
Security Engineer I	2026-02-01	https://jobright.ai/jobs/info/697fb9c0abff4c399a9e42f7?utm_source=1100&utm_campaign=Software Engineering	Remote	United States - Remote	Gametime	$104550-$123000 /yr	251-500	E-Commerce, Events	"1. Bachelor’s degree in a technical field or equivalent practical experience.
2. Approximately 1–2 years in security operations, IT support, or related roles (relevant internships or open‑source contributions considered).
3. Foundational Practices: MFA, phishing awareness, least‑privilege, secure handling of credentials/secrets.
4. Strong written and verbal communication.
5. Working knowledge of Google Workspace, Okta, Slack, Jira, Kandji, and Intune.
..."	not sure	
Core Development Program	2026-02-01	https://jobright.ai/jobs/info/697fb6cace48107c0543b239?utm_source=1100&utm_campaign=Software Engineering	On Site	Boston, MA	InterSystems	$100K-$125K /yr	1001-5000	Big Data, Health Care	"1. Soon-to-be graduates with a degree in Computer Science, Software Engineering, Mathematics, Physics, or a related STEM field. Graduation dates ranging from December 2025 to August 2026.
2. Experience with at least one programming language (e.g., JavaScript, Python, Java, C++, C#)
3. Understanding of data structures, algorithms, and object-oriented programming
4. Strong problem-solving, communication and collaboration skills
5. Eagerness to learn new tools, technologies, and domains
..."	not sure	
